person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
49,48073,RENT,7.0,MEDICAL,A,17862,5.28,1,0.37,N,16
52,39777,RENT,31.0,HOMEIMPROVEMENT,B,3760,8.46,0,0.09,Y,11
32,17802,RENT,3.0,PERSONAL,C,5463,11.65,0,0.31,N,13
45,28697,RENT,1.0,EDUCATION,C,8968,11.68,0,0.31,N,14
41,127479,RENT,10.0,MEDICAL,B,21836,10.52,0,0.17,N,16
58,25842,MORTGAGE,18.0,HOMEIMPROVEMENT,C,2368,12.16,0,0.09,N,35
21,53892,MORTGAGE,2.0,EDUCATION,C,3226,11.27,1,0.06,N,2
57,81123,OTHER,16.0,HOMEIMPROVEMENT,D,12688,14.41,0,0.16,N,14
58,26174,RENT,,MEDICAL,C,4612,11.45,1,0.18,N,26
45,53763,OWN,18.0,EDUCATION,B,13199,,0,0.25,N,24
65,78351,MORTGAGE,28.0,HOMEIMPROVEMENT,G,11034,22.54,0,0.14,N,37
69,49328,RENT,3.0,PERSONAL,B,12569,9.82,0,0.25,N,13
34,205705,MORTGAGE,9.0,MEDICAL,A,34827,5.11,0,0.17,N,14
53,21283,MORTGAGE,5.0,PERSONAL,B,7606,8.28,0,0.36,N,3
61,83230,RENT,32.0,EDUCATION,A,19028,6.72,1,0.23,N,21
63,44963,MORTGAGE,20.0,VENTURE,A,14115,7.12,0,0.31,N,17
68,72110,MORTGAGE,18.0,MEDICAL,A,22649,6.67,0,0.31,N,15
59,61123,RENT,9.0,MEDICAL,A,19195,,0,0.31,N,3
30,33976,RENT,0.0,MEDICAL,C,3193,12.41,0,0.09,N,2
22,54967,RENT,0.0,EDUCATION,A,17551,6.79,0,0.32,N,3
25,19361,RENT,1.0,MEDICAL,A,5182,7.48,1,0.27,Y,5
28,66278,OWN,5.0,DEBTCONSOLIDATION,A,25729,7.0,1,0.39,N,4
25,56901,OWN,4.0,HOMEIMPROVEMENT,A,19928,5.85,1,0.35,N,6
28,67462,RENT,9.0,PERSONAL,A,4868,6.89,0,0.07,N,7
58,83204,MORTGAGE,15.0,PERSONAL,B,9506,8.39,0,0.11,N,2
50,58912,RENT,12.0,DEBTCONSOLIDATION,E,6950,19.66,1,0.12,Y,10
51,52788,RENT,23.0,MEDICAL,D,9914,16.12,0,0.19,N,22
60,31554,RENT,31.0,MEDICAL,D,12537,14.36,1,0.4,N,19
69,34333,OWN,34.0,HOMEIMPROVEMENT,A,12003,5.42,0,0.35,N,44
31,88731,RENT,4.0,EDUCATION,A,17154,6.96,0,0.19,N,3
27,100525,RENT,4.0,MEDICAL,A,7630,5.64,0,0.08,N,5
27,43518,RENT,0.0,DEBTCONSOLIDATION,C,11693,11.65,1,0.27,Y,4
69,50161,MORTGAGE,24.0,VENTURE,A,15778,6.84,1,0.31,Y,3
47,31185,OTHER,9.0,PERSONAL,B,7686,7.96,1,0.25,N,5
39,88113,RENT,6.0,PERSONAL,A,14416,5.48,0,0.16,N,14
66,68371,RENT,36.0,EDUCATION,A,19407,5.89,0,0.28,Y,39
26,129392,MORTGAGE,3.0,HOMEIMPROVEMENT,F,26399,21.51,1,0.2,N,7
30,31597,MORTGAGE,3.0,EDUCATION,C,9629,12.76,0,0.3,Y,5
39,40578,RENT,18.0,PERSONAL,D,15292,16.14,0,0.38,Y,4
35,55034,MORTGAGE,11.0,DEBTCONSOLIDATION,B,9360,,0,0.17,N,5
23,67727,OWN,4.0,PERSONAL,D,13011,14.63,0,0.19,Y,2
25,44009,RENT,5.0,PERSONAL,C,8953,11.57,0,0.2,N,5
41,31682,MORTGAGE,12.0,EDUCATION,E,12606,18.69,1,0.4,Y,4
45,76168,MORTGAGE,0.0,EDUCATION,A,4301,7.11,1,0.06,N,2
22,70302,MORTGAGE,0.0,MEDICAL,B,21502,9.36,0,0.31,N,2
60,31003,RENT,14.0,DEBTCONSOLIDATION,C,12227,12.6,0,0.39,N,22
61,96540,RENT,,DEBTCONSOLIDATION,B,3769,10.99,0,0.04,Y,15
33,88000,RENT,7.0,MEDICAL,D,11492,15.27,0,0.13,N,7
30,52425,RENT,8.0,MEDICAL,E,19564,18.44,1,0.37,N,5
37,51011,MORTGAGE,4.0,MEDICAL,B,4345,10.78,0,0.09,Y,18
31,64668,MORTGAGE,5.0,EDUCATION,B,3665,10.37,0,0.06,N,11
42,31861,MORTGAGE,16.0,PERSONAL,B,9423,8.48,0,0.3,N,8
31,49762,OTHER,,DEBTCONSOLIDATION,D,11784,15.28,1,0.24,N,10
32,16710,RENT,12.0,EDUCATION,C,5174,13.98,0,0.31,N,7
44,75980,MORTGAGE,14.0,EDUCATION,A,26634,6.35,0,0.35,N,15
64,22454,MORTGAGE,36.0,MEDICAL,B,3542,10.86,0,0.16,N,7
38,103954,RENT,2.0,MEDICAL,A,10325,6.31,0,0.1,N,17
65,41561,MORTGAGE,22.0,PERSONAL,C,6440,11.84,0,0.15,N,42
55,44097,RENT,,PERSONAL,B,8110,10.81,1,0.18,N,22
64,35815,MORTGAGE,35.0,EDUCATION,B,4880,7.54,0,0.14,Y,45
27,42445,OWN,7.0,VENTURE,C,3737,13.77,0,0.09,Y,6
48,99634,RENT,6.0,EDUCATION,A,19815,6.22,1,0.2,N,25
51,14130,MORTGAGE,30.0,MEDICAL,A,2387,5.72,0,0.17,N,12
63,92826,MORTGAGE,,MEDICAL,B,31311,9.61,1,0.34,N,2
37,58047,RENT,11.0,DEBTCONSOLIDATION,A,10629,5.94,0,0.18,N,11
25,26808,RENT,1.0,EDUCATION,B,4365,8.23,0,0.16,N,4
37,28633,RENT,4.0,PERSONAL,G,10921,24.84,1,0.38,N,16
38,113345,OWN,6.0,MEDICAL,D,16533,16.81,0,0.15,N,4
41,30553,MORTGAGE,13.0,HOMEIMPROVEMENT,D,3439,14.7,1,0.11,N,16
56,27538,MORTGAGE,28.0,PERSONAL,E,2316,17.98,0,0.08,N,12
51,86565,OWN,8.0,MEDICAL,B,22388,8.46,1,0.26,Y,10
60,58062,MORTGAGE,9.0,PERSONAL,A,14512,6.7,0,0.25,N,3
22,30669,RENT,2.0,PERSONAL,A,1684,5.26,0,0.05,N,3
47,54628,MORTGAGE,,MEDICAL,D,7440,16.34,1,0.14,N,21
29,29352,RENT,7.0,EDUCATION,C,4087,11.54,0,0.14,Y,9
54,85000,RENT,15.0,HOMEIMPROVEMENT,A,9079,6.9,0,0.11,N,2
48,83340,MORTGAGE,5.0,VENTURE,B,29119,7.88,0,0.35,N,17
34,63959,RENT,10.0,MEDICAL,B,23412,8.28,1,0.37,N,7
52,58737,MORTGAGE,12.0,MEDICAL,B,23084,9.11,0,0.39,N,15
26,118254,MORTGAGE,4.0,MEDICAL,D,20191,,1,0.17,Y,2
31,49013,RENT,1.0,PERSONAL,B,15821,8.57,1,0.32,N,10
68,27148,RENT,23.0,DEBTCONSOLIDATION,D,8582,,0,0.32,N,12
49,61373,MORTGAGE,28.0,DEBTCONSOLIDATION,B,10012,7.79,0,0.16,N,2
40,139110,MORTGAGE,2.0,EDUCATION,C,34655,12.66,0,0.25,N,21
50,29514,RENT,,PERSONAL,E,7015,19.06,1,0.24,Y,18
43,40915,RENT,,PERSONAL,D,6424,15.19,0,0.16,N,24
39,60368,MORTGAGE,9.0,VENTURE,A,15530,6.15,0,0.26,N,20
56,47717,OWN,21.0,VENTURE,A,18259,6.57,0,0.38,N,35
23,29996,RENT,3.0,HOMEIMPROVEMENT,B,6269,,0,0.21,N,3
47,85899,RENT,21.0,HOMEIMPROVEMENT,B,21380,7.83,1,0.25,N,9
63,156376,MORTGAGE,18.0,MEDICAL,C,1556,11.17,0,0.01,N,26
39,54071,MORTGAGE,18.0,VENTURE,E,9900,17.55,1,0.18,N,7
43,31193,OTHER,9.0,VENTURE,A,1717,,0,0.06,N,10
69,22595,MORTGAGE,,MEDICAL,B,4665,8.12,0,0.21,N,38
68,55769,MORTGAGE,17.0,MEDICAL,A,14891,6.25,0,0.27,N,6
51,85130,RENT,22.0,VENTURE,D,16014,14.18,1,0.19,N,19
60,62167,MORTGAGE,24.0,MEDICAL,E,7547,,0,0.12,N,23
55,48961,RENT,26.0,VENTURE,B,6196,10.89,0,0.13,N,13
53,36510,MORTGAGE,24.0,VENTURE,A,3019,6.73,0,0.08,N,23
55,28393,RENT,7.0,VENTURE,C,9482,12.57,1,0.33,N,7
21,74412,RENT,0.0,VENTURE,C,19567,12.08,0,0.26,Y,2
34,77411,MORTGAGE,2.0,MEDICAL,B,21263,9.6,0,0.27,N,5
53,22632,MORTGAGE,23.0,VENTURE,D,3936,16.95,0,0.17,N,28
55,108544,RENT,35.0,MEDICAL,E,8045,19.87,0,0.07,N,16
25,65318,MORTGAGE,6.0,EDUCATION,B,11487,8.39,0,0.18,N,2
58,98695,RENT,5.0,PERSONAL,B,2237,8.31,0,0.02,N,18
61,25057,RENT,3.0,MEDICAL,A,5841,5.38,1,0.23,N,4
31,24762,MORTGAGE,10.0,VENTURE,B,4043,8.2,0,0.16,N,11
22,45502,RENT,0.0,DEBTCONSOLIDATION,B,7472,8.36,0,0.16,N,2
64,63031,MORTGAGE,,EDUCATION,A,20471,5.19,1,0.32,N,26
37,120352,RENT,0.0,MEDICAL,A,6293,7.05,1,0.05,Y,9
59,69775,MORTGAGE,,EDUCATION,A,26274,5.38,0,0.38,N,10
40,43419,MORTGAGE,6.0,PERSONAL,A,3853,,0,0.09,N,4
34,29343,RENT,4.0,HOMEIMPROVEMENT,B,2845,10.08,1,0.1,N,11
52,90671,RENT,8.0,EDUCATION,B,14311,,0,0.16,N,2
54,30261,MORTGAGE,16.0,VENTURE,B,7656,9.53,1,0.25,N,13
45,110661,MORTGAGE,5.0,VENTURE,B,4182,8.45,0,0.04,N,22
27,42523,RENT,8.0,MEDICAL,B,15298,8.74,1,0.36,N,8
55,108585,OWN,5.0,DEBTCONSOLIDATION,D,6760,15.15,0,0.06,N,35
67,68834,RENT,23.0,MEDICAL,B,8260,10.5,0,0.12,N,34
49,45775,RENT,,EDUCATION,F,1450,20.69,1,0.03,N,21
42,37808,RENT,4.0,DEBTCONSOLIDATION,B,14707,9.92,1,0.39,N,4
61,41338,RENT,33.0,DEBTCONSOLIDATION,C,2915,13.05,0,0.07,Y,5
63,60727,MORTGAGE,27.0,PERSONAL,A,10115,7.39,0,0.17,N,18
33,50948,MORTGAGE,6.0,PERSONAL,C,8076,11.35,0,0.16,N,3
33,36428,MORTGAGE,0.0,PERSONAL,D,1315,15.23,1,0.04,N,2
21,45124,MORTGAGE,2.0,EDUCATION,E,5793,17.13,0,0.13,N,2
56,50985,MORTGAGE,14.0,DEBTCONSOLIDATION,G,18760,22.95,1,0.37,N,20
24,16909,OWN,1.0,MEDICAL,A,3815,5.95,0,0.23,N,5
57,61641,MORTGAGE,10.0,EDUCATION,B,2262,8.77,1,0.04,Y,30
64,30035,MORTGAGE,34.0,DEBTCONSOLIDATION,B,10319,9.57,0,0.34,N,18
60,27538,MORTGAGE,17.0,MEDICAL,B,3925,9.35,0,0.14,Y,23
66,21085,RENT,23.0,EDUCATION,A,2052,5.55,0,0.1,Y,3
33,19991,MORTGAGE,11.0,DEBTCONSOLIDATION,D,5184,15.51,0,0.26,Y,11
58,24891,MORTGAGE,30.0,HOMEIMPROVEMENT,D,4468,,0,0.18,N,13
44,34388,MORTGAGE,11.0,HOMEIMPROVEMENT,B,13651,,0,0.4,Y,14
39,130174,OWN,12.0,MEDICAL,A,21405,7.36,0,0.16,Y,12
21,37686,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5409,,0,0.14,Y,2
58,53576,OTHER,5.0,PERSONAL,C,1547,13.68,0,0.03,N,30
25,59888,RENT,2.0,VENTURE,A,5891,5.37,0,0.1,N,5
36,52340,MORTGAGE,8.0,DEBTCONSOLIDATION,D,20907,14.05,0,0.4,Y,6
44,47158,RENT,3.0,EDUCATION,C,10721,11.93,0,0.23,N,3
47,26966,MORTGAGE,26.0,HOMEIMPROVEMENT,C,6605,11.12,0,0.24,N,13
21,101261,MORTGAGE,2.0,MEDICAL,B,15436,9.35,0,0.15,Y,2
54,121006,RENT,25.0,PERSONAL,A,17490,6.97,0,0.14,Y,29
56,21134,RENT,28.0,HOMEIMPROVEMENT,E,1856,18.73,0,0.09,Y,35
24,29377,MORTGAGE,4.0,PERSONAL,C,3984,12.55,1,0.14,N,3
20,42620,RENT,,VENTURE,F,13578,21.59,1,0.32,N,2
59,30264,RENT,0.0,PERSONAL,B,6468,10.89,0,0.21,N,20
31,63131,MORTGAGE,11.0,DEBTCONSOLIDATION,C,23236,12.25,0,0.37,Y,10
55,34059,RENT,22.0,EDUCATION,A,2250,5.17,0,0.07,N,14
64,144715,RENT,,EDUCATION,C,14264,11.47,0,0.1,N,18
42,88900,MORTGAGE,7.0,PERSONAL,C,2611,13.68,0,0.03,N,13
66,54518,RENT,15.0,DEBTCONSOLIDATION,C,8928,13.85,0,0.16,N,4
50,81919,RENT,31.0,VENTURE,C,2790,13.7,0,0.03,N,25
30,85216,MORTGAGE,11.0,HOMEIMPROVEMENT,A,1867,6.27,0,0.02,N,9
29,36976,MORTGAGE,5.0,MEDICAL,E,3769,18.39,0,0.1,N,5
22,32594,MORTGAGE,3.0,MEDICAL,G,1327,23.0,0,0.04,N,3
33,50974,MORTGAGE,10.0,PERSONAL,A,4816,5.19,0,0.09,Y,12
35,75419,MORTGAGE,15.0,MEDICAL,E,4148,18.24,1,0.05,N,11
29,52550,RENT,5.0,EDUCATION,A,16070,6.71,1,0.31,N,9
48,22281,RENT,7.0,DEBTCONSOLIDATION,C,7776,12.52,1,0.35,N,2
29,32813,RENT,7.0,HOMEIMPROVEMENT,B,12573,9.69,1,0.38,Y,4
31,47240,RENT,12.0,MEDICAL,E,11566,19.5,1,0.24,N,2
49,47200,MORTGAGE,30.0,PERSONAL,A,14157,5.06,0,0.3,N,16
60,131435,MORTGAGE,14.0,HOMEIMPROVEMENT,B,10322,10.22,0,0.08,N,21
20,24514,RENT,0.0,PERSONAL,B,5336,9.95,0,0.22,N,2
24,63120,MORTGAGE,3.0,EDUCATION,B,3482,9.11,0,0.06,Y,4
39,103213,RENT,11.0,EDUCATION,C,14675,13.75,0,0.14,N,16
27,152622,RENT,7.0,MEDICAL,A,31420,6.02,0,0.21,N,4
62,40046,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10748,12.27,1,0.27,N,38
31,62674,RENT,6.0,EDUCATION,F,12735,20.87,0,0.2,N,6
20,65178,RENT,0.0,PERSONAL,C,23170,13.23,0,0.36,N,2
39,54054,RENT,12.0,MEDICAL,D,14850,14.61,1,0.27,N,11
47,46656,RENT,23.0,HOMEIMPROVEMENT,B,7732,10.53,0,0.17,N,8
62,60960,MORTGAGE,34.0,EDUCATION,B,8985,8.17,0,0.15,N,24
56,13820,MORTGAGE,15.0,EDUCATION,B,5508,9.67,0,0.4,N,36
66,68942,RENT,22.0,DEBTCONSOLIDATION,A,7054,5.24,0,0.1,N,19
56,52213,RENT,13.0,DEBTCONSOLIDATION,E,17952,19.33,0,0.34,N,18
31,43860,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2654,7.14,0,0.06,N,11
56,136411,MORTGAGE,26.0,HOMEIMPROVEMENT,D,33731,15.86,0,0.25,Y,23
68,34980,RENT,5.0,EDUCATION,A,12428,5.41,0,0.36,N,46
68,40073,RENT,17.0,EDUCATION,D,8132,14.17,0,0.2,Y,37
63,132690,MORTGAGE,19.0,EDUCATION,A,12311,5.37,0,0.09,N,36
47,32337,MORTGAGE,7.0,EDUCATION,A,4733,7.34,0,0.15,N,12
66,37232,RENT,29.0,DEBTCONSOLIDATION,C,4229,13.68,0,0.11,N,28
34,45546,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7811,,0,0.17,N,3
25,74635,RENT,6.0,VENTURE,C,9342,12.41,0,0.13,N,3
63,54388,OWN,21.0,EDUCATION,B,11464,7.56,0,0.21,N,28
39,25685,OWN,8.0,DEBTCONSOLIDATION,A,2795,5.74,0,0.11,N,5
69,37568,MORTGAGE,35.0,HOMEIMPROVEMENT,E,7539,18.61,0,0.2,N,18
33,36182,RENT,11.0,PERSONAL,B,11619,7.85,0,0.32,N,7
21,47164,RENT,,DEBTCONSOLIDATION,C,17383,,0,0.37,N,2
28,60652,RENT,9.0,EDUCATION,B,9540,9.72,1,0.16,Y,3
56,60421,MORTGAGE,16.0,PERSONAL,B,17328,7.86,0,0.29,N,12
39,20170,RENT,0.0,VENTURE,A,3078,7.06,0,0.15,N,6
45,83447,RENT,3.0,VENTURE,A,7214,6.17,1,0.09,N,26
48,55619,RENT,0.0,PERSONAL,B,7145,8.07,0,0.13,N,19
20,97955,MORTGAGE,0.0,EDUCATION,B,28552,9.22,0,0.29,N,2
54,61212,RENT,14.0,DEBTCONSOLIDATION,B,3609,7.84,0,0.06,N,26
25,85021,RENT,1.0,VENTURE,C,26734,12.62,0,0.31,N,3
56,61899,RENT,,VENTURE,C,19610,,0,0.32,N,17
24,96096,MORTGAGE,4.0,EDUCATION,A,14622,6.45,0,0.15,N,3
52,63648,OWN,23.0,PERSONAL,B,23314,7.86,1,0.37,N,11
68,46678,MORTGAGE,20.0,EDUCATION,B,11298,8.71,0,0.24,N,37
33,152697,MORTGAGE,10.0,EDUCATION,A,34755,5.43,0,0.23,N,6
31,76459,MORTGAGE,,EDUCATION,A,26923,6.29,0,0.35,N,9
61,65308,RENT,20.0,EDUCATION,A,18744,5.23,0,0.29,N,15
39,25896,MORTGAGE,19.0,VENTURE,G,8050,22.79,1,0.31,N,9
69,25741,RENT,12.0,EDUCATION,C,8546,,0,0.33,N,2
43,56746,RENT,22.0,HOMEIMPROVEMENT,A,16233,6.63,0,0.29,Y,17
62,52720,MORTGAGE,5.0,EDUCATION,A,2726,6.59,0,0.05,N,27
53,36059,RENT,7.0,MEDICAL,C,11481,13.0,0,0.32,N,7
44,52601,RENT,3.0,PERSONAL,B,17149,10.46,0,0.33,N,8
69,108479,RENT,20.0,MEDICAL,C,15268,12.9,0,0.14,N,3
48,69404,MORTGAGE,6.0,PERSONAL,D,14977,15.25,0,0.22,N,22
58,27708,RENT,34.0,DEBTCONSOLIDATION,B,1907,7.54,0,0.07,N,10
50,46362,MORTGAGE,8.0,HOMEIMPROVEMENT,A,14764,6.22,0,0.32,Y,6
66,32778,MORTGAGE,27.0,MEDICAL,C,9025,13.8,0,0.28,N,41
62,40382,MORTGAGE,3.0,PERSONAL,E,9390,17.46,0,0.23,N,6
69,39862,RENT,33.0,VENTURE,B,14788,10.8,0,0.37,Y,48
42,38606,MORTGAGE,23.0,HOMEIMPROVEMENT,C,10248,11.35,0,0.27,Y,9
63,26171,RENT,37.0,EDUCATION,B,3455,7.88,0,0.13,Y,6
57,45989,RENT,6.0,VENTURE,B,6208,9.98,0,0.13,N,6
39,37037,RENT,15.0,HOMEIMPROVEMENT,C,8774,13.66,0,0.24,N,18
42,11330,OWN,13.0,HOMEIMPROVEMENT,D,3268,16.86,0,0.29,N,10
64,136828,RENT,28.0,HOMEIMPROVEMENT,C,4365,11.01,0,0.03,Y,35
35,84489,RENT,14.0,DEBTCONSOLIDATION,C,26836,12.64,0,0.32,Y,2
69,40613,RENT,20.0,DEBTCONSOLIDATION,A,13170,7.49,0,0.32,N,23
61,49484,RENT,15.0,MEDICAL,A,6951,5.43,1,0.14,N,22
27,27287,MORTGAGE,3.0,VENTURE,B,10505,10.17,1,0.38,N,4
69,114446,MORTGAGE,28.0,HOMEIMPROVEMENT,A,11094,6.37,0,0.1,N,16
40,126581,MORTGAGE,19.0,VENTURE,C,24081,13.18,0,0.19,N,2
20,53015,RENT,0.0,DEBTCONSOLIDATION,A,13167,5.76,0,0.25,N,2
27,81778,RENT,3.0,PERSONAL,C,9769,13.01,0,0.12,N,8
48,53511,MORTGAGE,6.0,EDUCATION,C,2020,12.04,0,0.04,N,24
51,25125,RENT,3.0,EDUCATION,B,4844,8.29,0,0.19,Y,20
57,39898,MORTGAGE,10.0,EDUCATION,A,4573,5.34,0,0.11,N,7
24,52363,RENT,3.0,EDUCATION,C,11485,11.84,0,0.22,N,5
66,39054,MORTGAGE,29.0,VENTURE,F,6442,20.17,0,0.16,N,27
41,43944,RENT,1.0,PERSONAL,C,8914,12.61,1,0.2,N,11
66,46830,RENT,20.0,HOMEIMPROVEMENT,A,8951,5.68,1,0.19,Y,13
53,47077,MORTGAGE,17.0,VENTURE,A,9802,5.47,1,0.21,Y,14
20,50318,OWN,0.0,EDUCATION,B,9520,9.44,0,0.19,N,2
45,28845,RENT,25.0,EDUCATION,A,1546,6.05,0,0.05,N,16
62,34251,OWN,2.0,VENTURE,C,9530,12.74,1,0.28,N,14
29,25789,MORTGAGE,0.0,HOMEIMPROVEMENT,D,4181,16.13,1,0.16,N,3
49,79930,RENT,22.0,DEBTCONSOLIDATION,A,28617,7.06,0,0.36,N,19
69,17105,RENT,4.0,HOMEIMPROVEMENT,B,1806,10.97,1,0.11,N,32
37,87272,RENT,2.0,DEBTCONSOLIDATION,A,26609,7.2,0,0.3,N,12
36,98044,RENT,2.0,VENTURE,D,21371,14.74,0,0.22,N,6
45,42146,MORTGAGE,23.0,DEBTCONSOLIDATION,B,16616,10.48,0,0.39,Y,5
27,13338,RENT,4.0,HOMEIMPROVEMENT,C,4333,12.02,0,0.32,N,3
66,40918,RENT,16.0,DEBTCONSOLIDATION,B,3740,10.86,0,0.09,N,17
59,47472,RENT,,PERSONAL,C,13717,11.74,0,0.29,N,32
68,29575,OWN,30.0,DEBTCONSOLIDATION,B,5901,10.65,0,0.2,N,26
31,37888,RENT,9.0,MEDICAL,B,10888,10.53,0,0.29,N,8
46,105355,RENT,24.0,HOMEIMPROVEMENT,C,12842,11.25,0,0.12,N,9
27,68354,RENT,8.0,PERSONAL,B,6708,10.2,1,0.1,Y,3
44,30875,MORTGAGE,9.0,MEDICAL,A,3082,5.23,0,0.1,N,16
65,22052,RENT,22.0,EDUCATION,A,2998,6.93,1,0.14,Y,6
23,41626,MORTGAGE,0.0,EDUCATION,B,5652,8.41,0,0.14,Y,4
52,44058,RENT,18.0,PERSONAL,B,10795,8.3,0,0.25,N,11
20,62824,RENT,1.0,HOMEIMPROVEMENT,C,13541,11.25,0,0.22,Y,2
38,37509,OWN,14.0,PERSONAL,D,13304,14.81,1,0.35,N,10
50,63306,RENT,28.0,EDUCATION,A,1260,5.72,0,0.02,N,26
35,129001,MORTGAGE,10.0,PERSONAL,A,21180,7.1,0,0.16,N,7
33,73699,MORTGAGE,2.0,VENTURE,A,14567,5.6,0,0.2,N,14
67,47856,MORTGAGE,33.0,EDUCATION,B,6982,10.44,0,0.15,N,41
24,44731,MORTGAGE,0.0,EDUCATION,B,1500,7.97,0,0.03,N,2
60,41013,RENT,38.0,MEDICAL,C,2015,,0,0.05,N,20
45,88461,RENT,21.0,VENTURE,A,25489,6.02,0,0.29,N,14
47,35822,MORTGAGE,21.0,PERSONAL,B,11246,7.77,0,0.31,N,28
21,50141,MORTGAGE,1.0,PERSONAL,D,4963,,0,0.1,Y,2
69,50291,OWN,34.0,EDUCATION,D,12866,16.26,0,0.26,N,47
25,38143,RENT,2.0,DEBTCONSOLIDATION,E,13247,17.83,1,0.35,N,5
28,24680,RENT,9.0,MEDICAL,C,3706,13.74,0,0.15,N,7
52,57612,MORTGAGE,12.0,VENTURE,D,16272,14.34,0,0.28,N,6
60,47548,RENT,3.0,EDUCATION,A,3099,6.55,0,0.07,Y,34
44,62951,RENT,24.0,MEDICAL,A,7386,6.26,0,0.12,N,20
67,37541,RENT,36.0,PERSONAL,A,6338,6.05,0,0.17,N,20
32,90256,MORTGAGE,0.0,PERSONAL,C,9300,12.98,0,0.1,N,2
28,31622,RENT,4.0,MEDICAL,E,12614,19.23,1,0.4,Y,9
32,115383,MORTGAGE,2.0,MEDICAL,A,22400,5.56,0,0.19,N,8
50,20459,RENT,11.0,PERSONAL,C,1065,12.67,0,0.05,N,22
60,60924,MORTGAGE,33.0,VENTURE,C,20465,13.9,0,0.34,Y,29
30,62175,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5297,14.62,0,0.09,N,11
23,32932,RENT,1.0,MEDICAL,C,6913,11.02,0,0.21,Y,2
53,60608,OWN,1.0,VENTURE,E,20332,17.6,0,0.34,N,23
57,92944,RENT,,DEBTCONSOLIDATION,B,16201,8.18,1,0.17,N,17
65,16180,RENT,7.0,HOMEIMPROVEMENT,B,5422,8.35,0,0.34,N,36
23,63030,MORTGAGE,2.0,MEDICAL,B,14361,10.8,0,0.23,N,4
57,14092,RENT,14.0,VENTURE,B,2040,9.9,1,0.14,N,13
38,30247,RENT,17.0,PERSONAL,A,8988,6.77,0,0.3,N,15
25,110700,RENT,3.0,MEDICAL,C,20579,13.22,1,0.19,N,5
53,36647,RENT,3.0,EDUCATION,C,6099,11.93,0,0.17,N,2
37,27256,MORTGAGE,2.0,PERSONAL,C,1503,12.11,1,0.06,N,8
32,44401,RENT,9.0,MEDICAL,B,6344,10.25,1,0.14,N,11
60,137854,MORTGAGE,16.0,PERSONAL,B,9947,7.52,0,0.07,N,19
42,19617,MORTGAGE,4.0,VENTURE,B,2341,9.68,0,0.12,N,23
38,28979,RENT,12.0,MEDICAL,A,9148,5.18,1,0.32,Y,5
64,103643,RENT,10.0,MEDICAL,B,16193,9.08,1,0.16,N,12
30,124101,MORTGAGE,0.0,PERSONAL,A,2381,7.06,1,0.02,N,3
20,46550,RENT,1.0,PERSONAL,A,8012,5.12,0,0.17,N,2
43,26382,RENT,21.0,VENTURE,C,4726,11.89,0,0.18,N,24
26,139793,RENT,4.0,DEBTCONSOLIDATION,A,10515,6.21,1,0.08,N,6
44,108795,OWN,0.0,PERSONAL,E,21193,19.85,0,0.19,N,4
40,68835,MORTGAGE,7.0,EDUCATION,B,12939,9.1,1,0.19,N,6
34,32656,RENT,,DEBTCONSOLIDATION,F,3131,20.46,0,0.1,N,3
20,47833,RENT,,PERSONAL,A,3424,,1,0.07,N,2
31,45243,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12576,9.36,0,0.28,N,10
26,57839,MORTGAGE,3.0,MEDICAL,B,22823,7.93,0,0.39,N,7
34,101265,OWN,11.0,MEDICAL,D,10200,14.04,0,0.1,Y,2
40,76092,MORTGAGE,8.0,EDUCATION,B,18701,8.74,1,0.25,N,2
38,28604,RENT,5.0,EDUCATION,A,7647,5.39,0,0.27,N,17
48,97562,MORTGAGE,21.0,EDUCATION,D,4216,16.61,0,0.04,N,16
44,57329,RENT,12.0,DEBTCONSOLIDATION,B,13826,10.75,0,0.24,N,14
52,69115,RENT,14.0,VENTURE,A,1016,5.02,0,0.01,N,8
68,102055,MORTGAGE,39.0,VENTURE,B,27378,8.57,0,0.27,N,4
51,28119,RENT,18.0,HOMEIMPROVEMENT,C,3623,11.28,0,0.13,N,25
68,48150,OTHER,,EDUCATION,A,14350,6.58,0,0.3,N,24
54,37581,RENT,27.0,VENTURE,B,1129,9.77,0,0.03,Y,2
63,22383,MORTGAGE,24.0,MEDICAL,A,7258,5.01,1,0.32,N,33
57,58299,MORTGAGE,23.0,HOMEIMPROVEMENT,B,2473,,0,0.04,N,34
45,172090,RENT,11.0,EDUCATION,C,26525,13.37,0,0.15,N,17
30,19534,MORTGAGE,11.0,VENTURE,B,4996,8.43,0,0.26,Y,3
54,48235,RENT,23.0,DEBTCONSOLIDATION,B,10260,9.37,0,0.21,N,19
27,67526,MORTGAGE,7.0,MEDICAL,A,5311,5.87,0,0.08,N,4
65,52132,RENT,7.0,PERSONAL,A,20279,7.09,0,0.39,N,31
33,46324,MORTGAGE,7.0,MEDICAL,A,3736,6.35,0,0.08,N,3
